Cod partener,Nr.contract,Adresa partener,Contract start,Stare,Contract end,Cod produs,Tip produs,UM,Valuta,Pret contractat,Pret mediu factura,Cantitate facturat total
17974888,1779,"…. - E BAR, PARANGULUI, TARGU MURES",19-Jan-2018,Valid,31.12.2024,SGF_2V1_1990,Marfa,KG,EUR,0,24.06,30
17974888,1779,"…. - E BAR, PARANGULUI, TARGU MURES",19-Jan-2018,Valid,31.12.2024,SGF_29P,Marfa,Cut,EUR,54.98,54.98,2
17974888,1779,"…. - E BAR, PARANGULUI, TARGU MURES",19-Jan-2018,Valid,31.12.2024,SGF_200.002.017,Marfa,KG,EUR,0,24.62,118
17974888,1779.1,"…. - APLIN, PANDURILOR, TARGU MURES",13-Mar-2018,Anulat,12.03.2021,SGF_200.002.017,Marfa,KG,EUR,28,25,4
17974888,2090,"…. -  GHEORGHE, SANGEORGIU DE MURES",10-Mar-2020,Valid,09.03.2023,SGF_29P,Marfa,Cut,EUR,54.98,49.42,7
40411234,1982,"…. - N LOGA DIACONOVICI, CARANSEBES",20-May-2019,Valid,31.05.2022,SGF_254,Marfa,KG,EUR,36.38,29.05,34
40411234,1982.1,"…. - N LOGA DIACONOVICI, CARANSEBES",20-May-2019,Valid,31.05.2020,SGF_254,Marfa,KG,EUR,36.38,29.05,34
25432349,1874,"…. - E, CASTANILOR, BAILE HERCULANE",13-Jul-2018,Valid,19.07.2021,SGF_2V1_1990,Marfa,KG,EUR,23.83,17.04,53
36518217,2360,"…. - - ON TIME, DOBROSANI, BOTOSANI",25-Oct-2022,Valid,31.10.2025,SGF_269_1100,Marfa,KG,EUR,30,30,6
26079424,771,"…. - ILVANIEI , SANGEORGIU DE MURES",27-Feb-2013,Valid,20.02.2016,SGF_288,Marfa,KG,EUR,37.63,28.91,45
5318405,400,"…. - SOMA SANDOR, ODORHEIU SECUIESC",30-Jul-2010,Valid,01.04.2018,SGF_29P,Marfa,Cut,EUR,54.98,39.69,75
5318405,400,"…. - SOMA SANDOR, ODORHEIU SECUIESC",30-Jul-2010,Valid,01.04.2018,SGF_358,Marfa,Cut,EUR,16.5,15,8
5318405,400,"…. - SOMA SANDOR, ODORHEIU SECUIESC",30-Jul-2010,Valid,01.04.2018,SGF_29L,Marfa,Cut,EUR,20.29,14.5,1
5318405,400,"…. - SOMA SANDOR, ODORHEIU SECUIESC",30-Jul-2010,Valid,01.04.2018,SGF_288,Marfa,KG,EUR,32.61,24.82,294
5318405,1044,"…. - SOMA SANDOR, ODORHEIU SECUIESC",10-Nov-2014,Valid,14.07.2017,SGF_29P,Marfa,Cut,EUR,54.98,39.69,75
5318405,1812,"…. - SOMA SANDOR, ODORHEIU SECUIESC",7-Mar-2018,Valid,09.03.2021,SGF_200.002.017,Marfa,KG,EUR,28,24.11,79
5318405,1812.1,"…. - SOMA SANDOR, ODORHEIU SECUIESC",7-Mar-2018,Valid,01.03.2021,SGF_29P,Marfa,Cut,EUR,54.98,39.69,75
5318405,1812.1,"…. - SOMA SANDOR, ODORHEIU SECUIESC",7-Mar-2018,Valid,01.03.2021,SGF_358,Marfa,Cut,EUR,16.5,15,8
5318405,1812.1,"…. - SOMA SANDOR, ODORHEIU SECUIESC",7-Mar-2018,Valid,01.03.2021,SGF_29L,Marfa,Cut,EUR,20.29,14.5,1
26128977,2111,"…. - NT POTAISSA, REPUBLICII, TURDA",24-Jun-2020,Valid,18.12.2023,SGF_269_1100,Marfa,KG,EUR,30.78,25.43,297
26128977,2111.1,"…. - LINA TURDA 2, SALINELOR, TURDA",19-Jan-2022,Valid,17.01.2025,SGF_269_1100,Marfa,KG,EUR,30.78,28.58,20
43759951,2259,"…. - SAT JEBEL, COMUNA JEBEL, JEBEL",18-Mar-2022,Valid,17.03.2025,SGF_254,Marfa,KG,EUR,29.86,26.66,16
13679389,244,"…. - STR. C. BRANCOVEANU, TIMISOARA",15-Dec-2009,Valid,01.04.2026,SGF_29P,Marfa,Cut,EUR,54.98,41.87,11
13679389,244,"…. - STR. C. BRANCOVEANU, TIMISOARA",15-Dec-2009,Valid,01.04.2026,SGF_358,Marfa,Cut,EUR,16.5,17.58,6
13679389,244,"…. - STR. C. BRANCOVEANU, TIMISOARA",15-Dec-2009,Valid,01.04.2026,SGF_288,Marfa,KG,EUR,26.68,20.55,851
16420493,227,"…. - OETHE, STR.  GOETHE, TIMISOARA",1-Dec-2009,Valid,19.07.2018,SGF_271,Marfa,KG,EUR,35.12,27.98,"3,078.00"
16420493,1764,"…. - ARISTIDE DEMETRIADE, TIMISOARA",13-Dec-2017,Valid,19.12.2020,SGF_29P,Marfa,Cut,EUR,54.98,41.69,32
16420493,1764,"…. - ARISTIDE DEMETRIADE, TIMISOARA",13-Dec-2017,Valid,19.12.2020,SGF_358,Marfa,Cut,EUR,16.5,17,3
40230769,1960,"…. - TRAL, PAVEL ROSCA, CLUJ NAPOCA",8-Apr-2019,Valid,09.04.2022,SGF_29P,Marfa,Cut,EUR,54.98,42,2
31152840,1468,"…. - CATARUL MEU, UNIRII, BAIA MARE",22-Sep-2016,Valid,30.09.2019,SGF_286_7515,Marfa,KG,EUR,25.76,19.5,344
31152840,1468,"…. - CATARUL MEU, UNIRII, BAIA MARE",22-Sep-2016,Valid,30.09.2019,SGF_288,Marfa,KG,EUR,31.36,22.55,149
16048862,697,"…. - ou , STR. BRASOVULUI , PREJMER",27-Apr-2012,Valid,01.04.2015,SGF_269_1100,Marfa,KG,,32.61,21.41,13
1821009374551,1869,"…. - DON, PIATA INDEPENDENTEI, IASI",6-Jul-2018,Valid,09.07.2021,SGF_200.002.017,Marfa,KG,EUR,28,24.27,88
13362380,2370,"…. - CENTRAL, AEROPORTULUI, SECTOR1",18-Nov-2022,Valid,19.11.2025,SGF_29P,Marfa,Cut,EUR,54.98,47.95,12
31901229,1700,"…. - RL - SAGUARO, VENUS, TIMISOARA",22-Sep-2017,Valid,19.09.2020,SGF_286_7515,Marfa,KG,EUR,26.88,21.29,14
31901229,1700.1,"…. -  - HAMILTON, DJ 691, TIMISOARA",2-Oct-2017,Valid,30.09.2020,SGF_286_7515,Marfa,KG,EUR,26.88,21.38,14
10448738,968,"…. -  SRL - Sediu, POSTEI, BOTOSANI",9-Jul-2014,Valid,10.07.2016,SGF_288,Marfa,KG,EUR,33.87,25,5
1715941,1359,"…. - E INEU, CALEA REPUBLICII, INEU",3-May-2016,Valid,09.05.2019,SGF_288,Marfa,KG,EUR,31.36,21.52,775
1715941,1360,"…. - L INEU, CALEA REPUBLICII, INEU",3-May-2016,Valid,09.05.2019,SGF_288,Marfa,KG,EUR,31.36,20.19,200
1715941,1990,"…. - E INEU, CALEA REPUBLICII, INEU",12-Jun-2019,Valid,19.06.2022,BC_ES65ESPRESSA,Marfa,KG,EUR,27.96,26.52,166
27400769,1181,"…. -  VITTO, Piata Sfatului, BRASOV",10-Jul-2015,Valid,09.07.2018,SGF_288,Marfa,KG,EUR,32.61,23.33,48
33834908,1058,"…. - Z, STADIONULUI, MIERCUREA CIUC",28-Nov-2014,Valid,30.11.2017,SGF_29P,Marfa,Cut,EUR,54.98,39.96,8
30540517,1768,"…. - ULUI - COMPLEX BRINTEX, BRASOV",20-Dec-2017,Valid,31.12.2020,SGF_269_1100,Marfa,KG,EUR,38.89,27.6,25
40293252,1963,"…. - NTRAL, ION MESTER, CLUJ NAPOCA",11-Apr-2019,Valid,19.04.2022,SGF_29P,Marfa,Cut,EUR,54.98,44.42,13
40293252,1963,"…. - NTRAL, ION MESTER, CLUJ NAPOCA",11-Apr-2019,Valid,19.04.2022,SGF_29L,Marfa,Cut,EUR,20.29,15.53,2
40293252,1963,"…. - NTRAL, ION MESTER, CLUJ NAPOCA",11-Apr-2019,Valid,19.04.2022,SGF_29N,Marfa,Cut,EUR,20.29,15.53,2
40293252,1963,"…. - NTRAL, ION MESTER, CLUJ NAPOCA",11-Apr-2019,Valid,19.04.2022,SGF_29M,Marfa,Cut,EUR,20.29,15.53,2
26103069,1086,"…. - UMBO, STR. AEROPORT, TIMISOARA",29-Jan-2015,Valid,15.05.2025,SGF_288,Marfa,KG,EUR,27.44,23.52,336
713586,2018,"…. -  ALEXANDRIA, DOMNEASCA, GALATI",12-Aug-2019,Draft,12.08.2021,SGF_29P,Marfa,Cut,EUR,41.89,34.95,6
46337552,2345,"…. - DRULUI, CODRULUI, PIATRA NEAMT",18-Aug-2022,Draft,19.08.2025,SGF_254,Marfa,KG,EUR,32.48,29,12
39028953,1846,"…. - ENTATII NOI, BELVEDERE, ONESTI",26-Apr-2018,Valid,30.04.2021,SGF_254,Marfa,KG,EUR,33.87,24.37,42
33151239,1286,"…. -    -  ZOOM CAFE, IERNII, BACAU",29-Jan-2016,Valid,31.01.2019,SGF_269_1100,Marfa,KG,EUR,33.87,24.87,327
5875082,202,"…. - RBAN BALAZS, ODORHEIU SECUIESC",8-Oct-2009,Valid,08.09.2012,SGF_29P,Marfa,Cut,EUR,80.5,45.88,96
5875082,202,"…. - RBAN BALAZS, ODORHEIU SECUIESC",8-Oct-2009,Valid,08.09.2012,SGF_269_1100,Marfa,KG,EUR,32.61,24.9,273
5875082,282,"…. - RBAN BALAZS, ODORHEIU SECUIESC",18-Mar-2010,Valid,20.02.2013,SGF_29P,Marfa,Cut,EUR,80.5,45.88,96
5875082,282,"…. - RBAN BALAZS, ODORHEIU SECUIESC",18-Mar-2010,Valid,20.02.2013,SGF_358,Marfa,Cut,EUR,23.65,18,15
5875082,282,"…. - RBAN BALAZS, ODORHEIU SECUIESC",18-Mar-2010,Valid,20.02.2013,SGF_29L,Marfa,Cut,EUR,30.11,17.52,28
5875082,282,"…. - RBAN BALAZS, ODORHEIU SECUIESC",18-Mar-2010,Valid,20.02.2013,SGF_29N,Marfa,Cut,EUR,30.11,17.33,17
5875082,282,"…. - RBAN BALAZS, ODORHEIU SECUIESC",18-Mar-2010,Valid,20.02.2013,SGF_29M,Marfa,Cut,EUR,30.11,16.92,18
31729361,1262,"…. - OBER, BD. 15 NOIEMBRIE, BRASOV",24-Nov-2015,Anulat,30.11.2018,SGF_286_7515,Marfa,KG,EUR,25.76,23,7
31729361,1262,"…. - OBER, BD. 15 NOIEMBRIE, BRASOV",24-Nov-2015,Anulat,30.11.2018,SGF_200.002.017,Marfa,KG,EUR,29.12,26.01,6
31729361,1567,"…. - AFFE, 1 DECEMBRIE 1918, BRASOV",28-Mar-2017,Valid,29.03.2020,SGF_288,Marfa,KG,EUR,31.36,24,2
17925761,1197,"…. - ARISTIDE DEMETRIADE, TIMISOARA",12-Aug-2015,Valid,19.08.2018,SGF_288,Marfa,KG,EUR,33.87,23.82,"1,327.00"
17925761,1934,"…. - ARISTIDE DEMETRIADE, TIMISOARA",21-Feb-2019,Valid,09.01.2024,SGF_269_1100,Marfa,KG,EUR,35.12,24.59,295
6981790,1090,"…. -  - RESTAURANT NEC'S, -, BRASOV",9-Feb-2015,Valid,19.02.2017,SGF_288,Marfa,KG,EUR,27.09,20.67,47
31801530,2352,"…. - UNCT DE LUCRU, PIATA UTA, ARAD",21-Sep-2022,Valid,20.09.2025,SGF_269_1100,Marfa,KG,EUR,25.7,26.34,159
39977818,1914,"…. - ANTIC, LIBERTATII, TARGU MURES",21-Nov-2018,Valid,19.11.2023,BC_ES65ESPRESSA,Marfa,KG,EUR,26.34,22.34,170
32404465,1215,"…. - ROG, VICTOR BABES, TARGU MURES",4-Sep-2015,Valid,31.10.2017,SGF_288,Marfa,KG,EUR,33.87,20.01,837
32404465,1739,"…. - ROG, VICTOR BABES, TARGU MURES",9-Nov-2017,Valid,30.08.2022,SGF_288,Marfa,KG,EUR,33.87,20.01,837
32404465,1802,"…. - ROG, VICTOR BABES, TARGU MURES",21-Feb-2018,Valid,20.02.2023,BC_ES65ESPRESSA,Marfa,KG,EUR,27.32,21.65,730
26398024,1746,"…. - LVA, ALEEA HATEG , TARGU-MURES",23-Nov-2017,Valid,30.01.2018,SGF_288,Marfa,KG,EUR,33.87,20.43,999
26398024,1806,"…. - LVA, ALEEA HATEG , TARGU-MURES",21-Feb-2018,Valid,28.02.2023,BC_ES65ESPRESSA,Marfa,KG,EUR,33.87,21.7,447
26398024,1906,"…. - LVA, ALEEA HATEG , TARGU-MURES",23-Oct-2018,Valid,19.10.2023,BC_ES65ESPRESSA,Marfa,KG,EUR,24.94,21.7,447
29402219,1807,"…. - PTA TRANDAFIRILOR, TARGU MURES",21-Feb-2018,Anulat,28.02.2023,BC_ES65ESPRESSA,Marfa,KG,EUR,27.32,21.94,151
29402219,1807,"…. - PTA TRANDAFIRILOR, TARGU MURES",21-Feb-2018,Anulat,28.02.2023,MZB_Shadow Blend ,Marfa,KG,EUR,19.77,18.06,252.5
34201017,1123,"…. - CAFE, ALEEA HATEG, TARGU MURES",4-May-2015,Valid,09.04.2018,SGF_254,Marfa,KG,EUR,36.38,24.47,94
34201017,1123,"…. - CAFE, ALEEA HATEG, TARGU MURES",4-May-2015,Valid,09.04.2018,SGF_288,Marfa,KG,EUR,33.87,20,426
34201017,1740,"…. - CAFE, ALEEA HATEG, TARGU MURES",9-Nov-2017,Valid,30.09.2022,SGF_28X_7510,Marfa,KG,EUR,37.63,20.55,366
34201017,1740,"…. - CAFE, ALEEA HATEG, TARGU MURES",9-Nov-2017,Valid,30.09.2022,SGF_288,Marfa,KG,EUR,33.87,20,426
34201017,1803,"…. - CAFE, ALEEA HATEG, TARGU MURES",21-Feb-2018,Valid,28.02.2023,BC_ES65ESPRESSA,Marfa,KG,EUR,27.32,22.23,234.5
34201017,1803,"…. - CAFE, ALEEA HATEG, TARGU MURES",21-Feb-2018,Valid,28.02.2023,SGF_254,Marfa,KG,EUR,28.85,24.47,94
34201017,1803,"…. - CAFE, ALEEA HATEG, TARGU MURES",21-Feb-2018,Valid,28.02.2023,MZB_FRUITY BLEND,Marfa,KG,EUR,25.75,23.4,139.5
34201017,1803,"…. - CAFE, ALEEA HATEG, TARGU MURES",21-Feb-2018,Valid,28.02.2023,SGF_200.002.017,Marfa,KG,EUR,25.26,22.37,343
31275222,795,"…. -  16 DECEMBRIE 1989 , TIMISOARA",29-Apr-2013,Valid,31.05.2020,SGF_288,Marfa,KG,EUR,32.61,24.6,420
27187998,2118,"…. - CINA APOLLO, SOS COPOU, BREAZU",1-Jul-2020,Valid,30.06.2023,SGF_29P,Marfa,Cut,EUR,52.36,43.62,13
27187998,2138,"…. -  SOUFLAKI, NICOLAE IORGA, IASI",25-Aug-2020,Valid,31.08.2023,SGF_29P,Marfa,Cut,EUR,52.36,48.49,24
45975480,2335,"…. - , PROMENADA NAVODARI, NAVODARI",19-Jul-2022,Draft,19.07.2025,SGF_269_1100,Marfa,KG,EUR,33.87,30.24,12
36078620,1456,"…. - E CARLO, GHEORGHE ASACHI, IASI",13-Sep-2016,Valid,19.09.2019,SGF_269_1100,Marfa,KG,EUR,33.87,23.64,11
56150,1799,"…. - TIMISOARA, MEHADIEI, TIMISOARA",14-Feb-2018,Valid,19.02.2021,SGF_2V1_1990,Marfa,KG,EUR,21.32,16,9
40377809,1943,"…. - CAFFE, STR REPUBLICII, SUCEAVA",4-Mar-2019,Valid,09.03.2021,SGF_288,Marfa,KG,EUR,32.61,25.8,95
40275370,2145,"…. - , Piata Teatrului, TARGU MURES",10-Sep-2020,Valid,09.09.2025,BC_ES65ESPRESSA,Marfa,KG,EUR,27.35,23.91,162
40275370,2145,"…. - , Piata Teatrului, TARGU MURES",10-Sep-2020,Valid,09.09.2025,MZB_Shadow Blend ,Marfa,KG,EUR,19.77,18.07,462.5
5736300,1773,"…. - L-TAVERNA STEJARUL, -, OVESELU",4-Jan-2018,Valid,31.12.2021,SGF_288,Marfa,KG,EUR,31.36,23.56,54
43679593,2249,"…. - ANT RAO, BURGUNDIA MARE, BEIUS",28-Feb-2022,Valid,27.02.2025,SGF_254,Marfa,KG,EUR,30,30.58,102
25126668,1871,"…. - AIOR GHEORGHE MUREA, CONSTANTA",9-Jul-2018,Valid,04.07.2023,SGF_29P,Marfa,Cut,EUR,54.98,40.04,23
25126668,1871,"…. - AIOR GHEORGHE MUREA, CONSTANTA",9-Jul-2018,Valid,04.07.2023,SGF_29L,Marfa,Cut,EUR,20.29,15.5,1
25126668,1871,"…. - AIOR GHEORGHE MUREA, CONSTANTA",9-Jul-2018,Valid,04.07.2023,SGF_29M,Marfa,Cut,EUR,20.29,14.5,1
29304130,2071,"…. - A PROMENADE, -, MIERCUREA CIUC",3-Feb-2020,Valid,09.02.2023,SGF_254,Marfa,KG,EUR,32.48,30.28,15
37552837,2091,"…. - DATA OFFICE, ION CREANGA, IASI",11-Mar-2020,Draft,10.03.2023,SGF_269_1100,Marfa,KG,EUR,29.04,22.91,57
40629973,2141,"…. - CUL TRACTORUL/TURNULUI, BRASOV",28-Aug-2020,Valid,31.08.2023,SGF_2V1_1990,Marfa,KG,EUR,30.11,22.44,9
40629973,2141,"…. - CUL TRACTORUL/TURNULUI, BRASOV",28-Aug-2020,Valid,31.08.2023,SGF_29P,Marfa,Cut,EUR,54.98,42,4
40629973,2141,"…. - CUL TRACTORUL/TURNULUI, BRASOV",28-Aug-2020,Valid,31.08.2023,SGF_70B_3650,Marfa,Cut,EUR,9.5,10.5,2
40629973,2141,"…. - CUL TRACTORUL/TURNULUI, BRASOV",28-Aug-2020,Valid,31.08.2023,LSM_207226230I,"Echipamente tehnologice (masini, utilaje si instalatii de lucru)",BUC,EUR,322,428,1
27691021,1068,"…. - ENTRAL, STR. GARII , SANTIMBRU",9-Dec-2014,Valid,10.05.2015,SGF_286_7515,Marfa,KG,EUR,26.88,21.02,91
27691021,1268,"…. - RIANU 1, MUNTII SUREANU, SEBES",11-Dec-2015,Valid,20.06.2016,SGF_286_7515,Marfa,KG,EUR,25.76,22,82
27691021,1743,"…. - RIANU 1, MUNTII SUREANU, SEBES",13-Nov-2017,Valid,19.11.2018,SGF_286_7515,Marfa,KG,EUR,25.76,22,82
39818898,1911,"…. - FFEE, ASTRONAUTILOR, SATU MARE",13-Nov-2018,Valid,19.11.2021,SGF_269_1100,Marfa,KG,EUR,33.87,25.78,76
39503164,2024,"…. - , SAT BORSA COM VLADENI, BORSA",12-Sep-2019,Valid,19.09.2022,SGF_29P,Marfa,Cut,EUR,52.36,42.1,7
39503164,2024,"…. - , SAT BORSA COM VLADENI, BORSA",12-Sep-2019,Valid,19.09.2022,SGF_200.002.017,Marfa,KG,EUR,24.64,22,1
1070250,1994,"…. - LEEA FLORILOR, BAILE HERCULANE",25-Jun-2019,Valid,30.06.2022,SGF_269_1100,Marfa,KG,EUR,32.61,23.31,65
34152143,1106,"…. - PETRICEICU HASDEU, CLUJ NAPOCA",2-Apr-2015,Valid,10.04.2018,SGF_269_1100,Marfa,KG,EUR,32.61,23.65,65
34815009,1236,"…. - PETRICEICU HASDEU, CLUJ NAPOCA",8-Oct-2015,Valid,10.10.2018,SGF_269_1100,Marfa,KG,EUR,32.61,24,26
16064043,1022,"…. - SILESCU, DROBETA-TURNU SEVERIN",15-Oct-2014,Valid,20.10.2017,SGF_286_7515,Marfa,KG,EUR,24.64,19.75,4
15619634,1125,"…. - A - AMARA, Aleea TEILOR, AMARA",8-May-2015,Valid,19.04.2018,SGF_288,Marfa,KG,EUR,32.61,25.03,158
1590430,386,"…. - TEKE, CALEA VICTORIEI, SECTOR1",20-Aug-2010,Valid,20.01.2011,SGF_269_1100,Marfa,KG,EUR,32.61,24.18,101
1590430,386,"…. - TEKE, CALEA VICTORIEI, SECTOR1",20-Aug-2010,Valid,20.01.2011,SGF_901,Marfa,SET,EUR,4.4,4.4,2
1590430,386,"…. - TEKE, CALEA VICTORIEI, SECTOR1",20-Aug-2010,Valid,20.01.2011,SGF_902,Marfa,SET,EUR,4.4,4.4,15
4536401,1574,"…. - RO PUB, MARASESTI, TARGU NEAMT",7-Apr-2017,Valid,09.04.2021,SGF_288,Marfa,KG,EUR,32.61,25,37
4536401,1574.1,"…. - VEDERE, MARASESTI, TARGU NEAMT",9-Jun-2017,Valid,09.06.2021,SGF_288,Marfa,KG,EUR,32.61,25,14
29832470,1350,"…. - . DR. IOSIF BULBUCA, TIMISOARA",21-Apr-2016,Valid,30.04.2019,SGF_288,Marfa,KG,EUR,31.36,23.26,65
30117259,1726,"…. - AURANT SNOW, CUZA VODA, SINAIA",27-Oct-2017,Valid,31.10.2020,SGF_288,Marfa,KG,EUR,33.87,25.95,172
30117259,2028,"…. - URANT WOOD, BLD. CAROL, SINAIA",25-Sep-2019,Valid,30.09.2022,SGF_269_1100,Marfa,KG,EUR,37.63,29.28,132
40658960,1978,"…. - ROLINE, PRIMAVERII, ALBA-IULIA",7-May-2019,Valid,09.05.2022,SGF_269_1100,Marfa,KG,EUR,35.12,27.34,59
1245289,1859,"…. - EDIU CENTRAL, BRADULUI, SOVATA",5-Jun-2018,Valid,09.06.2021,SGF_200.002.017,Marfa,KG,EUR,29.12,25,50
31182204,782,"…. - IET, STR. TASNAD , CLUJ-NAPOCA",7-Mar-2013,Valid,10.02.2016,SGF_288,Marfa,KG,EUR,32.61,21.45,28
37660545,1728,"…. - CAFFE, LUCIAN BLAGA, SATU MARE",30-Oct-2017,Valid,31.10.2020,SGF_2V1_1990,Marfa,KG,EUR,22.58,17.12,34
37660545,1981,"…. - CAFFE, LUCIAN BLAGA, SATU MARE",20-May-2019,Valid,19.05.2023,SGF_2V1_1990,Marfa,KG,EUR,21.32,17.12,34
26051458,685,"…. - Sediu, CALEA DUDESTI , SECTOR1",29-Aug-2012,Valid,01.08.2015,SGF_29P,Marfa,Cut,EUR,54.98,39,34
26051458,685,"…. - Sediu, CALEA DUDESTI , SECTOR1",29-Aug-2012,Valid,01.08.2015,SGF_288,Marfa,KG,EUR,32.61,24.48,25
24407347,574,"…. - DOBROGEANU GHEREA, TARGU-MURES",12-Dec-2011,Valid,20.11.2014,SGF_288,Marfa,KG,EUR,36.38,28,3
24950792,2042,"…. -  CULTURA A SINDICATELOR, ROMAN",23-Oct-2019,Valid,31.10.2022,SGF_288,Marfa,KG,EUR,30.11,24,13
26173692,250,"…. - STR. ULPIA TRAIANA , TIMISOARA",23-Dec-2009,Valid,29.08.2018,SGF_269_1100,Marfa,KG,EUR,32.61,23.32,848
26173692,1835,"…. - STR. ULPIA TRAIANA , TIMISOARA",13-Apr-2018,Valid,19.04.2023,SGF_269_1100,Marfa,KG,EUR,33.87,23.32,848
30137736,2468,"…. - RU, MIHAI EMINESCU, DUMBRAVITA",29-Dec-2023,Valid,19.12.2026,SGF_2V1_1990,Marfa,KG,EUR,22,22,6
11942135,1383,"…. - NEA, REPUBLICII, CAMPIA TURZII",24-May-2016,Valid,31.05.2019,SGF_2V1_1990,Marfa,KG,EUR,23.83,16.38,21
11942135,1383,"…. - NEA, REPUBLICII, CAMPIA TURZII",24-May-2016,Valid,31.05.2019,SGF_288,Marfa,KG,EUR,31.36,24.26,121
32058493,1233,"…. - AFFE, ALEXANDRU CEL BUN, BACAU",5-Oct-2015,Valid,09.10.2018,SGF_288,Marfa,KG,EUR,31.36,21.35,127
32058493,1234,"…. - IREA ARCADEI SEPTILICI, BARATI",6-Oct-2015,Valid,09.10.2018,SGF_288,Marfa,KG,EUR,31.36,22,12
20088776,1865,"…. -  I.I. - SEDIU, OLTULUI, BUFTEA",26-Jun-2018,Valid,25.06.2021,SGF_29P,Marfa,Cut,EUR,54.98,39,9
20088776,1865,"…. -  I.I. - SEDIU, OLTULUI, BUFTEA",26-Jun-2018,Valid,25.06.2021,SGF_29L,Marfa,Cut,EUR,20.29,14.5,1
20088776,1865,"…. -  I.I. - SEDIU, OLTULUI, BUFTEA",26-Jun-2018,Valid,25.06.2021,SGF_29M,Marfa,Cut,EUR,20.29,14.5,1
29386156,1367,"…. - t Lucru, DINU LIPATTI, SECTOR2",9-May-2016,Valid,08.05.2019,SGF_29P,Marfa,Cut,EUR,65.19,46.78,6
29386156,1367,"…. - t Lucru, DINU LIPATTI, SECTOR2",9-May-2016,Valid,08.05.2019,SGF_358,Marfa,Cut,EUR,19.8,18.33,3
29386156,1367,"…. - t Lucru, DINU LIPATTI, SECTOR2",9-May-2016,Valid,08.05.2019,SGF_29L,Marfa,Cut,EUR,24.22,17.4,1
29386156,1367,"…. - t Lucru, DINU LIPATTI, SECTOR2",9-May-2016,Valid,08.05.2019,SGF_29N,Marfa,Cut,EUR,24.22,8.7,2
29386156,1367,"…. - t Lucru, DINU LIPATTI, SECTOR2",9-May-2016,Valid,08.05.2019,SGF_29M,Marfa,Cut,EUR,24.22,18.21,91
32487800,1745,"…. - , SOSEAUA ALEXANDRIEI, SECTOR5",15-Nov-2017,Valid,14.11.2020,SGF_29P,Marfa,Cut,EUR,54.98,39,6
2499378485,181,"…. - SEDIUL SOCIAL, PRAHOVA, BRASOV",#N/A,#N/A,18.10.2017,SGF_288,Marfa,KG,EUR,33.87,25.05,5
2499378485,181,"…. - SEDIUL SOCIAL, PRAHOVA, BRASOV",#N/A,#N/A,18.10.2017,LSM_207000,"Echipamente tehnologice (masini, utilaje si instalatii de lucru)",BUC,EUR,"2,201.00","1,170.65",1
40936480,2331,"…. - , GHEORGHE SINCAI, CLUJ-NAPOCA",8-Jul-2022,Draft,09.07.2025,SGF_254,Marfa,KG,EUR,31.01,28.93,5
30948703,1003,"…. - UR CAFFE, ALEEA GARII, BECLEAN",18-Sep-2014,Valid,20.09.2017,SGF_288,Marfa,KG,EUR,32.61,21.81,183
30938262,1084,"…. - , RACHITEI, ANTORSURA BUZAULUI",28-Jan-2015,Valid,30.09.2017,SGF_288,Marfa,KG,EUR,35.12,25.35,29
15664775,1827,"…. - - DEPOZIT, IASILOR, ALBA-IULIA",26-Mar-2018,Valid,03.03.2025,SGF_29P,Marfa,Cut,EUR,45.81,37.78,406
15664775,1827,"…. - - DEPOZIT, IASILOR, ALBA-IULIA",26-Mar-2018,Valid,03.03.2025,SGF_358,Marfa,Cut,EUR,18.15,14.18,11
15664775,1827,"…. - - DEPOZIT, IASILOR, ALBA-IULIA",26-Mar-2018,Valid,03.03.2025,SGF_29L,Marfa,Cut,EUR,20.29,12.13,11
15664775,1827,"…. - - DEPOZIT, IASILOR, ALBA-IULIA",26-Mar-2018,Valid,03.03.2025,SGF_29N,Marfa,Cut,EUR,20.29,15.11,25
15664775,1827,"…. - - DEPOZIT, IASILOR, ALBA-IULIA",26-Mar-2018,Valid,03.03.2025,SGF_29M,Marfa,Cut,EUR,20.29,14.88,17
30617920,649,"…. - STR. PETRE ISPIRESCU , SECTOR1",8-May-2012,Valid,10.04.2015,SGF_29P,Marfa,Cut,EUR,54.98,39,29
30617920,649,"…. - STR. PETRE ISPIRESCU , SECTOR1",8-May-2012,Valid,10.04.2015,SGF_288,Marfa,KG,EUR,32.61,23.96,2
31788279,999,"…. - L, ORLY, DROBETA TURNU SEVERIN",26-May-2014,Valid,26.05.2016,SGF_288,Marfa,KG,EUR,33.87,24.2,41
32539799,2245,"…. - AR, FLORIMUND MERCY, TIMISOARA",11-Feb-2022,Valid,10.02.2025,SGF_254,Marfa,KG,EUR,30.11,24,6
40412906,1931,"…. - I TIME, BD. FERDINAND, SECTOR2",14-Feb-2019,Valid,09.02.2022,SGF_29P,Marfa,Cut,EUR,54.98,40.5,2
40412906,1938,"…. - I TIME, BD. FERDINAND, SECTOR2",28-Feb-2019,Valid,19.07.2019,SGF_269_1100,Marfa,KG,EUR,33.87,27,46
40412906,1938,"…. - I TIME, BD. FERDINAND, SECTOR2",28-Feb-2019,Valid,19.07.2019,LSM_207226230I,"Echipamente tehnologice (masini, utilaje si instalatii de lucru)",BUC,EUR,529,445.09,1
35997103,1411,"…. - A, CIMITIRULUI, TARGU SECUIESC",28-Jun-2016,Valid,09.06.2019,SGF_288,Marfa,KG,EUR,36.38,26.87,154
